status,name,address,rating,reviews,types,neighborhood,place_id,reason
FILTERED,"PureGym - Formerly Blink Fitness","32-27 Steinway St, Astoria, NY 11103, USA",3.6,657,,,ChIJmwjidjtfwokRVTxWx69TM_s,"gym without confirmed saunas"
FILTERED,"Era Gym","28-18 Steinway St, Astoria, NY 11103, USA",5,52,,,ChIJZV4XIGxfwokRd0FqXGSiqwM,"gym without confirmed saunas"
FILTERED,"FORM50 Fitness Astoria","31-57 31st St, Astoria, NY 11106, USA",4.9,432,,,ChIJsTThcw1fwokRD6UJH8qnPO0,"gym without confirmed saunas"
FILTERED,"Astoria Barbell Club","36-56 38th St 2nd floor, Astoria, NY 11101, USA",5,36,,,ChIJ7eM54y5fwokRvj-VSL6q5EE,"gym without confirmed saunas"
FILTERED,"Fit Club Astoria Physical Therapy","21-03 31st Ave, Astoria, NY 11106, USA",4.9,147,,,ChIJVZT7NzNfwokRCNmX5Dgq7PU,"excluded type: doctor"
FILTERED,"New York Sports Club","39-01 Queens Blvd, Queens, NY 11104, USA",3.1,363,,,ChIJO4q5C9dewokRyeKIMMnXj2U,"gym without confirmed saunas"
FILTERED,"LIVE Hydration Spa Long Island City","46-05 Vernon Blvd, Long Island City, NY 11101, USA",5,115,,,ChIJ19gmrKdZwokRqgfIsXYo8kQ,"no sauna-specific signals"
FILTERED,"Kata Spa & Wellness","47-46 Vernon Blvd, Long Island City, NY 11101, USA",4.4,100,,,ChIJ3dbBiCNZwokRPFJb4fyUBlw,"no sauna-specific signals"
FILTERED,"Sunny Spa","10-63 Jackson Ave, Long Island City, NY 11101, USA",4,116,,,ChIJdZqLHvVZwokRHOqUMbPHWhM,"no sauna-specific signals"
FILTERED,"Pandora Spa","23-08 Jackson Ave, Long Island City, NY 11101, USA",4.7,53,,,ChIJpww8X_JZwokRhKqvgAQMaPE,"no sauna-specific signals"
FILTERED,"Long Island City YMCA","32-23 Queens Blvd, Long Island City, NY 11101, USA",3.5,295,,,ChIJn_wkUNRewokRaonYIT_VYv0,"gym without confirmed saunas"
FILTERED,"Dekhana Wellness Inc. (Formerly Wellness Within)","27-05 41st Ave, Long Island City, NY 11101, USA",4.9,255,,,ChIJl15ux89ZwokRtjP4x86W6g4,"gym without confirmed saunas"
FILTERED,"The Trinity NYC","44-02 11th St Suite 510, Long Island City, NY 11101, USA",5,171,,,ChIJ1XPYv6xZwokR6DeVWaZZbGo,"gym without confirmed saunas"
FILTERED,"Very Good Gym LIC","10-14 47th Rd, Long Island City, NY 11101, USA",4.9,40,,,ChIJPfQIf_JZwokRmI6LVTZVA3U,"gym without confirmed saunas"
FILTERED,"The Club at Jackson Park","28-16 Jackson Ave, Long Island City, NY 11101, USA",4.1,8,,,ChIJrys4KYpZwokR2Fmp1bayN2U,"excluded name: \bpark\b(?!.*(?:spa|sauna|bath|slope))"
FILTERED,"Outdoor Gym","Hunters Point, Queens, NY 11101, USA",4.7,3,,,ChIJh_RiuLJZwokRRJ6xnRNCAHs,"too few reviews (3)"
FILTERED,"Strength City","46-01 5th St 2nd Floor, Long Island City, NY 11101, USA",5,25,,,ChIJsUhbuy1ZwokRbJ9Da_jIhyM,"gym without confirmed saunas"
FILTERED,"Planet Fitness","29-22 Northern Blvd, Long Island City, NY 11101, USA",4.2,697,,,ChIJ3282N5FZwokRVjPUyp3EDFc,"gym without confirmed saunas"
FILTERED,"DEANOFTHEGAME FITNESS","34-01 38th Ave, Astoria, NY 11101, USA",4.9,53,,,ChIJEZ2JkZRfwokRB0KWzXh7x38,"gym without confirmed saunas"
FILTERED,"Sportspark Athletic Complex","250 Main St, New York, NY 10044, USA",4.4,180,,,ChIJd9AmI9xYwokRKN9QGb7-7co,"gym without confirmed saunas"
FILTERED,"Movement LIC","11-11 44th Dr, Long Island City, NY 11101, USA",4.7,1621,,,ChIJxe0RxCdZwokRK3vM_8IU7Vk,"gym without confirmed saunas"
FILTERED,"HK Men Spa","359 W 52nd St 1st Floor, New York, NY 10019, USA",4.4,71,,,ChIJB9ruEVlZwokRNATAgx8-5I0,"no sauna-specific signals"
FILTERED,"New Paradise Men's Spa","346 W 53rd St, New York, NY 10019, USA",4.4,183,,,ChIJy76MeldYwokRyycZfsl4FIU,"no sauna-specific signals"
FILTERED,"Four Seasons Beauty Spa","694 9th Ave, New York, NY 10036, USA",4.9,88,,,ChIJ-3zt2-JZwokR2AXRjP2ylCw,"no sauna-specific signals"
FILTERED,"TMPL Baths","200 Madison Ave, New York, NY 10016, USA",5,2,,,ChIJzZ1XPtlZwokRWeJXzdBp4JE,"too few reviews (2)"
FILTERED,"Hush Manhattan Spa for Men","333 W 52nd St SUITE 802, New York, NY 10019, USA",4.7,104,,,ChIJOVCeJa5ZwokRgfQYsz-HrzU,"no sauna-specific signals"
FILTERED,"27 Men Spa","105 W 27th St 2nd Floor, New York, NY 10001, USA",4.1,85,,,ChIJoyVre5BZwokR-w3iUX11C34,"no sauna-specific signals"
FILTERED,"STEPSOUL SPA","475 9th Ave, New York, NY 10018, USA",4.7,32,,,ChIJvcPP0_lZwokRCemdNTTkx5o,"no sauna-specific signals"
FILTERED,"Snowflakes Spa 10th Avenue","606 10th Ave, New York, NY 10036, USA",4.8,79,,,ChIJpdA5EeVZwokRDDxEpN8zTpY,"no sauna-specific signals"
FILTERED,"Renew York Spa","797 8th Ave 2nd FL, New York, NY 10019, USA",4.7,271,,,ChIJCygTXK9ZwokRd8B0JwhitLA,"no sauna-specific signals"
FILTERED,"SKN Spa","726 10th Ave, New York, NY 10019, USA",4.6,219,,,ChIJazlAU1BYwokRiiggjl8UR-I,"no sauna-specific signals"
FILTERED,"Four Seasons Beauty Spa","892 9th Ave, New York, NY 10019, USA",4.8,123,,,ChIJbXhj6RlZwokRtuzh4ouPo7I,"no sauna-specific signals"
FILTERED,"Speakeasy of Strength - Hell's Kitchen","411 W 39th St, New York, NY 10018, USA",5,386,,,ChIJIz_Oq1JYwokRPPD6b1C7i64,"gym without confirmed saunas"
FILTERED,"Planet Fitness","423 W 55th St, New York, NY 10019, USA",3.9,1173,,,ChIJ5-42lfrBtokR5tNtMDdQyTY,"gym without confirmed saunas"
FILTERED,"Crunch Fitness - 54th Street","250 W 54th St, New York, NY 10019, USA",4,398,,,ChIJUR_Y5FdYwokRsY5EXp6nojA,"gym without confirmed saunas"
FILTERED,"CrossFit Hell's Kitchen NYC","361 W 36th St., New York, NY 10018, USA",4.6,154,,,ChIJIdJdHFNYwokReo0p_YKS6_U,"gym without confirmed saunas"
FILTERED,"Miranda spa & happy hour","8 Stone St, New York, NY 10004, USA",3,2,,,ChIJj91KiphbwokRrc8XODEyZh0,"too few reviews (2)"
FILTERED,"Casa Cipriani New York | Spa and Wellness","10 South St, New York, NY 10004, USA",4.4,27,,,ChIJRUXAg6tbwokRK1eXIhc2eSA,"no sauna-specific signals"
FILTERED,"Hideaway Spa & Lounge Wall Street","108 Greenwich St #4FL, New York, NY 10006, USA",4.5,259,,,ChIJu8AcwRBawokRyxiUH6A75g0,"no sauna-specific signals"
FILTERED,"Water Lounge","161 Water St floor 23, New York, NY 10038, USA",,,,,ChIJQ4OlRQBbwokRuznKxdY55x8,"too few reviews (0)"
FILTERED,"ZENARA DAY SPA","43 Exchange Pl, New York, NY 10005, USA",4.2,106,,,ChIJc1SL7BZawokR8KOy8o2x92w,"no sauna-specific signals"
FILTERED,"cozy garden spa","49 Nassau St 5 floor, New York, NY 10038, USA",5,12,,,ChIJDUM6IghbwokRNngA3ZyxdV8,"no sauna-specific signals"
FILTERED,"Spring Garden Spa 30 Ann St","30 Ann St, New York, NY 10038, USA",4.5,355,,,ChIJ91jraxhawokRxCAGHRk9NJw,"no sauna-specific signals"
FILTERED,"Golden Spa","40 Water St #3FL, New York, NY 10004, USA",3.8,13,,,ChIJYbeL7tm6u2QRQB38t9QLhNQ,"no sauna-specific signals"
FILTERED,"Black Label K-SPA","43 Exchange Pl, New York, NY 10005, USA",5,1,,,ChIJ4eCxoupbwokRIkSBHYZV4Mo,"too few reviews (1)"
FILTERED,"LifeSpa by Luxxor","29 New St, New York, NY 10005, USA",5,35,,,ChIJj50H-MtbwokRBnXN24VtCGM,"no sauna-specific signals"
FILTERED,"SWEAT440 Fitness FiDi","80 John St, New York, NY 10038, USA",4.9,328,,,ChIJBavQMqhbwokRvFmfpDhoAPo,"gym without confirmed saunas"
FILTERED,"Oculus Fitness","151 William St, New York, NY 10038, USA",4.9,153,,,ChIJcx7xpiJawokRkH6kHdOAGbk,"gym without confirmed saunas"
FILTERED,"The SweatShed - FiDi","140 Broadway, New York, NY 10005, USA",,,,,ChIJW3sJPKFbwokROi8Rsux1a58,"too few reviews (0)"
FILTERED,"F45 Training Fulton Street Station","80 Nassau St, New York, NY 10038, USA",4.9,77,,,ChIJmQLszDVbwokRMmwOpggRT6k,"gym without confirmed saunas"
FILTERED,"Downtown Athletic Club","20 West St, New York, NY 10281, USA",4.5,6,,,ChIJjUw7LxJawokRRJ9bpAqYr2w,"too few reviews (6)"
FILTERED,"Exclusive Massage Spa","29 W 32nd St 10 floor, New York, NY 10001, USA",5,7,,,ChIJty_j8DxZwokRxMlwNZBHpfU,"too few reviews (7)"
FILTERED,"Serene Skin Club","38 W 32nd St Floor 12A #1310, New York, NY 10001, USA",4.9,135,,,ChIJ-1UgWg9ZwokRWfdJAP0Nqsw,"no sauna-specific signals"
FILTERED,"New Yorker Men Spa","862 6th Ave #2FL, New York, NY 10001, USA",4.2,48,,,ChIJbxMuMpRZwokR1HhOj5b2XcY,"no sauna-specific signals"
FILTERED,"Bodywork by Siam Retreat NYC","38 W 32nd St Suite 1112 , On 11 Floor, New York, NY 10001, USA",4.9,326,,,ChIJR0Y15HpZwokRo5LnkIEtDvE,"no sauna-specific signals"
FILTERED,"Provence Spa","25 W 32nd St 4th Floor, New York, NY 10001, USA",,,,,ChIJ72ubS1ZZwokRqKAYeRIaEws,"too few reviews (0)"
FILTERED,"Rose Spa NYC","38 W 32nd St #1103, New York, NY 10001, USA",4.7,3,,,ChIJ44RxSv5ZwokRhEbi_9O3s-s,"too few reviews (3)"
FILTERED,"A Spa cuBe","312 5th Ave #5FL, New York, NY 10001, USA",4.4,5,,,ChIJlxVq2xhZwokR6wyyc1VFAZc,"too few reviews (5)"
FILTERED,"Equinox Park Avenue","1 Park Ave, New York, NY 10016, USA",3.5,105,,,ChIJA_ke6gdZwokR0jhdev7ZA_4,"excluded name: \bpark\b(?!.*(?:spa|sauna|bath|slope))"
FILTERED,"New York Sports Club","3 Park Ave, New York, NY 10016, USA",4,431,,,ChIJQTapvAdZwokR_HEt833ekkA,"gym without confirmed saunas"
FILTERED,"Planet Fitness","215 W 35th St, New York, NY 10001, USA",3.7,1124,,,ChIJMwcZKaxZwokRR5gaLW1OYqU,"gym without confirmed saunas"
FILTERED,"Tone House","32 E 31st St, New York, NY 10016, USA",4.8,175,,,ChIJWc4lwaJZwokRGKb0zVX7gPQ,"gym without confirmed saunas"
